customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days
1838,41,Male,Hat,Accessories,77.0,Montana,M,Beige,Winter,4.8,No,Free Shipping,No,No,8.0,Venmo,Monthly,adult,30
1839,37,Male,Gloves,Accessories,24.0,Vermont,L,Blue,Fall,4.1,No,Next Day Air,No,No,11.0,Credit Card,Quarterly,adult,90
1840,32,Male,Shirt,Clothing,78.0,Mississippi,XL,Purple,Winter,3.7,No,Store Pickup,No,No,32.0,Cash,Annually,adult,365
1841,42,Male,Sandals,Footwear,98.0,Wyoming,M,Gold,Winter,2.6,No,Store Pickup,No,No,46.0,Bank Transfer,Every 3 Months,adult,90
1842,31,Male,Socks,Clothing,57.0,Vermont,L,Blue,Winter,3.0,No,Standard,No,No,7.0,PayPal,Every 3 Months,young adult,90
1843,61,Male,Handbag,Accessories,78.0,Alabama,M,Black,Summer,4.4,No,Express,No,No,1.0,Debit Card,Annually,senior,365
1844,36,Male,Jacket,Outerwear,76.0,Kentucky,M,Charcoal,Fall,4.7,No,Next Day Air,No,No,32.0,Credit Card,Monthly,adult,30
1845,60,Male,Shorts,Clothing,26.0,South Dakota,M,Purple,Spring,2.7,No,2-Day Shipping,No,No,31.0,Credit Card,Annually,senior,365
1846,51,Male,Sandals,Footwear,78.0,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,No,No,39.0,Bank Transfer,Quarterly,middle-aged,90
1847,68,Male,Scarf,Accessories,53.0,Wisconsin,M,Yellow,Summer,2.9,No,Standard,No,No,9.0,Venmo,Quarterly,senior,90
1848,46,Male,Sandals,Footwear,100.0,Arizona,XL,Cyan,Summer,4.4,No,Free Shipping,No,No,49.0,Credit Card,Weekly,middle-aged,7
1849,19,Male,Jeans,Clothing,73.0,Maine,XL,Yellow,Winter,2.7,No,Express,No,No,34.0,Cash,Every 3 Months,young adult,90
1850,30,Male,Skirt,Clothing,40.0,New Mexico,M,Maroon,Winter,4.5,No,Store Pickup,No,No,35.0,Bank Transfer,Monthly,young adult,30
1851,51,Male,Gloves,Accessories,76.0,Wyoming,S,Black,Winter,2.8,No,Store Pickup,No,No,50.0,Debit Card,Weekly,middle-aged,7
1852,28,Male,Skirt,Clothing,80.0,Delaware,S,Lavender,Fall,3.1,No,Free Shipping,No,No,4.0,Bank Transfer,Fortnightly,young adult,14
1853,41,Male,Sweater,Clothing,80.0,Pennsylvania,XL,Violet,Winter,3.8,No,Store Pickup,No,No,32.0,Cash,Weekly,adult,7
1854,29,Male,Blouse,Clothing,67.0,North Dakota,XL,Olive,Spring,2.9,No,Express,No,No,11.0,PayPal,Fortnightly,young adult,14
1855,25,Male,Sweater,Clothing,61.0,Kentucky,M,Teal,Spring,3.8,No,Express,No,No,49.0,Credit Card,Annually,young adult,365
1856,60,Male,Shirt,Clothing,76.0,Rhode Island,XL,Teal,Spring,4.7,No,Standard,No,No,9.0,Cash,Annually,senior,365
1857,63,Male,Jewelry,Accessories,55.0,Arizona,XL,Beige,Summer,3.2,No,Free Shipping,No,No,30.0,PayPal,Bi-Weekly,senior,14
1858,51,Male,T-shirt,Clothing,85.0,Colorado,L,Maroon,Summer,4.0,No,Next Day Air,No,No,33.0,Cash,Monthly,middle-aged,30
1859,22,Male,Scarf,Accessories,69.0,Maine,S,Peach,Spring,4.9,No,2-Day Shipping,No,No,8.0,Debit Card,Annually,young adult,365
1860,54,Male,Belt,Accessories,26.0,New Jersey,L,Beige,Summer,3.7,No,Store Pickup,No,No,29.0,Debit Card,Fortnightly,middle-aged,14
1861,18,Male,T-shirt,Clothing,64.0,Kansas,M,Silver,Summer,4.8,No,Next Day Air,No,No,4.0,Credit Card,Monthly,young adult,30
1862,29,Male,Sneakers,Footwear,60.0,South Dakota,S,Peach,Fall,3.6,No,Standard,No,No,19.0,Debit Card,Monthly,young adult,30
1863,59,Male,Gloves,Accessories,36.0,New Hampshire,M,Turquoise,Winter,4.6,No,Express,No,No,10.0,PayPal,Fortnightly,senior,14
1864,25,Male,Sandals,Footwear,21.0,Connecticut,L,Orange,Spring,4.3,No,2-Day Shipping,No,No,39.0,Debit Card,Monthly,young adult,30
1865,19,Male,Backpack,Accessories,72.0,Wyoming,S,Cyan,Fall,3.2,No,2-Day Shipping,No,No,21.0,Venmo,Quarterly,young adult,90
1866,56,Male,Pants,Clothing,62.0,Missouri,S,Silver,Summer,3.8,No,Store Pickup,No,No,12.0,Bank Transfer,Monthly,middle-aged,30
1867,31,Male,T-shirt,Clothing,44.0,Alaska,XL,Gold,Winter,4.2,No,Standard,No,No,9.0,Credit Card,Fortnightly,young adult,14
1868,45,Male,Skirt,Clothing,52.0,Delaware,M,Brown,Fall,3.4,No,2-Day Shipping,No,No,20.0,Venmo,Quarterly,middle-aged,90
1869,23,Male,Gloves,Accessories,58.0,Indiana,M,Silver,Spring,4.7,No,Next Day Air,No,No,44.0,Cash,Fortnightly,young adult,14
1870,18,Male,Blouse,Clothing,77.0,West Virginia,S,Beige,Spring,3.9,No,2-Day Shipping,No,No,16.0,Debit Card,Every 3 Months,young adult,90
1871,43,Male,Blouse,Clothing,99.0,Wyoming,L,Violet,Spring,4.3,No,Store Pickup,No,No,27.0,Debit Card,Fortnightly,adult,14
1872,56,Male,Jeans,Clothing,96.0,Illinois,XL,Violet,Fall,2.7,No,Standard,No,No,14.0,Cash,Every 3 Months,middle-aged,90
1873,43,Male,T-shirt,Clothing,64.0,Alaska,M,Lavender,Summer,4.6,No,Standard,No,No,24.0,Credit Card,Monthly,adult,30
1874,64,Male,Sweater,Clothing,44.0,Wisconsin,XL,Red,Fall,2.9,No,Express,No,No,49.0,Bank Transfer,Weekly,senior,7
1875,67,Male,Pants,Clothing,33.0,Indiana,L,Purple,Fall,3.6,No,Free Shipping,No,No,14.0,Cash,Weekly,senior,7
1876,63,Male,Boots,Footwear,71.0,Tennessee,M,Brown,Winter,3.9,No,Next Day Air,No,No,6.0,Credit Card,Quarterly,senior,90
1877,54,Male,Skirt,Clothing,36.0,Illinois,M,Gray,Fall,2.6,No,Standard,No,No,20.0,Venmo,Quarterly,middle-aged,90
1878,69,Male,Gloves,Accessories,62.0,Pennsylvania,L,Pink,Fall,3.6,No,Express,No,No,3.0,Credit Card,Annually,senior,365
1879,34,Male,Socks,Clothing,29.0,Oklahoma,L,Magenta,Summer,3.4,No,Store Pickup,No,No,5.0,Credit Card,Monthly,adult,30
1880,56,Male,T-shirt,Clothing,33.0,Tennessee,L,Charcoal,Spring,3.5,No,Express,No,No,46.0,Cash,Bi-Weekly,middle-aged,14
1881,34,Male,Blouse,Clothing,33.0,New Jersey,L,Yellow,Fall,3.1,No,2-Day Shipping,No,No,8.0,Debit Card,Monthly,adult,30
1882,58,Male,Blouse,Clothing,41.0,New Jersey,M,Red,Winter,4.3,No,Standard,No,No,13.0,Cash,Bi-Weekly,senior,14
1883,44,Male,Scarf,Accessories,54.0,Tennessee,L,Blue,Winter,5.0,No,Store Pickup,No,No,25.0,Bank Transfer,Quarterly,adult,90
1884,25,Male,Backpack,Accessories,58.0,Georgia,M,Cyan,Spring,4.9,No,Store Pickup,No,No,39.0,Debit Card,Fortnightly,young adult,14
1885,27,Male,Shorts,Clothing,30.0,Arizona,S,Pink,Summer,4.3,No,Next Day Air,No,No,15.0,Bank Transfer,Bi-Weekly,young adult,14
1886,26,Male,Jewelry,Accessories,53.0,Nevada,S,Maroon,Winter,4.4,No,Standard,No,No,35.0,Cash,Monthly,young adult,30
1887,18,Male,Gloves,Accessories,91.0,Arkansas,L,Beige,Spring,4.4,No,Next Day Air,No,No,46.0,Cash,Bi-Weekly,young adult,14
1888,64,Male,Hoodie,Clothing,44.0,North Dakota,XL,Gold,Fall,3.5,No,Express,No,No,3.0,PayPal,Monthly,senior,30
1889,62,Male,Hoodie,Clothing,89.0,South Dakota,XL,Turquoise,Winter,3.4,No,Free Shipping,No,No,48.0,Credit Card,Weekly,senior,7
1890,59,Male,Skirt,Clothing,57.0,North Carolina,L,Peach,Spring,2.5,No,Next Day Air,No,No,27.0,Bank Transfer,Weekly,senior,7
1891,36,Male,Sunglasses,Accessories,57.0,Hawaii,M,Lavender,Spring,3.4,No,Store Pickup,No,No,5.0,Credit Card,Weekly,adult,7
1892,69,Male,Jewelry,Accessories,74.0,New Hampshire,M,Gray,Summer,2.6,No,Next Day Air,No,No,48.0,Debit Card,Quarterly,senior,90
1893,39,Male,Jacket,Outerwear,30.0,California,M,Blue,Fall,4.6,No,2-Day Shipping,No,No,12.0,Venmo,Weekly,adult,7
1894,28,Male,Dress,Clothing,20.0,Delaware,L,Red,Summer,3.7,No,Express,No,No,10.0,PayPal,Fortnightly,young adult,14
1895,42,Male,Hoodie,Clothing,90.0,Arizona,M,Purple,Fall,2.5,No,Free Shipping,No,No,48.0,Debit Card,Bi-Weekly,adult,14
1896,31,Male,Jeans,Clothing,61.0,Washington,L,Indigo,Fall,4.5,No,Express,No,No,3.0,Debit Card,Monthly,young adult,30
1897,57,Male,Sandals,Footwear,51.0,Nevada,M,Gold,Fall,2.9,No,Standard,No,No,19.0,Venmo,Monthly,middle-aged,30
1898,53,Male,Sunglasses,Accessories,97.0,Alaska,L,Teal,Winter,2.9,No,Free Shipping,No,No,11.0,Debit Card,Fortnightly,middle-aged,14
1899,59,Male,Pants,Clothing,97.0,Texas,L,Magenta,Fall,3.5,No,Next Day Air,No,No,25.0,Venmo,Monthly,senior,30
1900,32,Male,Shorts,Clothing,40.0,New York,L,Maroon,Winter,4.2,No,Store Pickup,No,No,42.0,PayPal,Weekly,adult,7
1901,65,Male,Jewelry,Accessories,85.0,Iowa,S,Blue,Summer,3.3,No,Free Shipping,No,No,34.0,Cash,Quarterly,senior,90
1902,56,Male,Socks,Clothing,76.0,Arizona,S,Beige,Winter,3.9,No,Store Pickup,No,No,50.0,Cash,Quarterly,middle-aged,90
1903,31,Male,Sandals,Footwear,22.0,New Mexico,S,Olive,Spring,5.0,No,Store Pickup,No,No,21.0,Venmo,Monthly,young adult,30
1904,59,Male,Pants,Clothing,63.0,North Carolina,M,Gold,Summer,3.3,No,Standard,No,No,37.0,Bank Transfer,Weekly,senior,7
1905,22,Male,T-shirt,Clothing,71.0,Nevada,S,Silver,Spring,4.2,No,Free Shipping,No,No,46.0,Cash,Monthly,young adult,30
1906,47,Male,Boots,Footwear,35.0,Idaho,M,Teal,Summer,4.9,No,2-Day Shipping,No,No,14.0,Bank Transfer,Fortnightly,middle-aged,14
1907,23,Male,Backpack,Accessories,30.0,Vermont,M,Green,Spring,4.6,No,2-Day Shipping,No,No,24.0,PayPal,Fortnightly,young adult,14
1908,69,Male,Skirt,Clothing,74.0,New Mexico,L,Orange,Fall,4.8,No,Store Pickup,No,No,36.0,Credit Card,Every 3 Months,senior,90
1909,18,Male,Scarf,Accessories,71.0,Georgia,XL,Charcoal,Winter,2.7,No,Next Day Air,No,No,19.0,Debit Card,Bi-Weekly,young adult,14
1910,50,Male,Sweater,Clothing,84.0,Kentucky,S,Black,Spring,4.3,No,Store Pickup,No,No,12.0,Credit Card,Monthly,middle-aged,30
1911,29,Male,Sandals,Footwear,38.0,New York,S,Yellow,Fall,3.8,No,Express,No,No,13.0,Debit Card,Quarterly,young adult,90
1912,65,Male,Jewelry,Accessories,81.0,Arizona,M,Gray,Spring,4.9,No,Express,No,No,32.0,Debit Card,Bi-Weekly,senior,14
1913,29,Male,Sweater,Clothing,56.0,Colorado,S,Charcoal,Winter,3.4,No,2-Day Shipping,No,No,5.0,Credit Card,Bi-Weekly,young adult,14
1914,49,Male,Skirt,Clothing,48.0,Kentucky,M,Peach,Winter,3.6,No,Express,No,No,29.0,Cash,Annually,middle-aged,365
1915,28,Male,Shorts,Clothing,97.0,Alaska,L,Green,Fall,3.4,No,Standard,No,No,40.0,Credit Card,Fortnightly,young adult,14
1916,51,Male,Backpack,Accessories,74.0,Alabama,M,Magenta,Fall,4.7,No,2-Day Shipping,No,No,44.0,Cash,Weekly,middle-aged,7
1917,26,Male,Hoodie,Clothing,50.0,Connecticut,S,Beige,Winter,3.0,No,Next Day Air,No,No,3.0,Debit Card,Bi-Weekly,young adult,14
1918,38,Male,Skirt,Clothing,71.0,Hawaii,L,Black,Winter,3.4,No,Free Shipping,No,No,35.0,PayPal,Bi-Weekly,adult,14
1919,35,Male,Skirt,Clothing,33.0,Idaho,S,Purple,Summer,4.6,No,Standard,No,No,33.0,Debit Card,Monthly,adult,30
1920,34,Male,Backpack,Accessories,56.0,Virginia,M,Olive,Summer,3.1,No,Express,No,No,20.0,PayPal,Bi-Weekly,adult,14
1921,51,Male,Blouse,Clothing,84.0,Connecticut,M,Purple,Spring,2.8,No,Standard,No,No,40.0,Cash,Every 3 Months,middle-aged,90
1922,47,Male,Shirt,Clothing,36.0,Michigan,M,Green,Fall,3.5,No,Store Pickup,No,No,13.0,Venmo,Annually,middle-aged,365
1923,18,Male,Gloves,Accessories,63.0,Kentucky,S,Peach,Summer,4.6,No,Standard,No,No,9.0,PayPal,Monthly,young adult,30
1924,64,Male,Sandals,Footwear,36.0,Nebraska,XL,Blue,Summer,4.3,No,Standard,No,No,7.0,Cash,Annually,senior,365
1925,30,Male,Jacket,Outerwear,63.0,Michigan,M,Gray,Fall,4.8,No,Free Shipping,No,No,42.0,PayPal,Quarterly,young adult,90
1926,59,Male,Sneakers,Footwear,32.0,Utah,L,Black,Winter,2.9,No,Express,No,No,44.0,Credit Card,Fortnightly,senior,14
1927,66,Male,Backpack,Accessories,93.0,New Mexico,M,Silver,Spring,3.0,No,Express,No,No,6.0,PayPal,Annually,senior,365
1928,40,Male,Pants,Clothing,29.0,Florida,M,Pink,Summer,2.9,No,Standard,No,No,8.0,Cash,Every 3 Months,adult,90
1929,25,Male,Sunglasses,Accessories,92.0,Mississippi,S,Lavender,Summer,3.7,No,Standard,No,No,10.0,PayPal,Weekly,young adult,7
1930,59,Male,Jeans,Clothing,33.0,Hawaii,L,Brown,Fall,4.7,No,Standard,No,No,46.0,Venmo,Quarterly,senior,90
1931,66,Male,Pants,Clothing,52.0,North Carolina,L,Turquoise,Spring,3.5,No,Store Pickup,No,No,26.0,Cash,Weekly,senior,7
1932,54,Male,Jewelry,Accessories,42.0,Illinois,S,Olive,Spring,2.7,No,Store Pickup,No,No,6.0,Debit Card,Every 3 Months,middle-aged,90
1933,42,Male,Hoodie,Clothing,36.0,Maryland,M,White,Spring,5.0,No,Free Shipping,No,No,47.0,Credit Card,Every 3 Months,adult,90
1934,48,Male,Sandals,Footwear,67.0,Montana,L,Violet,Summer,4.1,No,Next Day Air,No,No,28.0,Venmo,Annually,middle-aged,365
1935,34,Male,Jacket,Outerwear,43.0,Michigan,L,Gold,Winter,2.7,No,Free Shipping,No,No,23.0,Bank Transfer,Annually,adult,365
1936,19,Male,Blouse,Clothing,68.0,North Carolina,XL,Violet,Spring,4.8,No,Free Shipping,No,No,45.0,Cash,Fortnightly,young adult,14
1937,70,Male,Jewelry,Accessories,60.0,Minnesota,S,Teal,Summer,4.3,No,2-Day Shipping,No,No,44.0,PayPal,Every 3 Months,senior,90
1938,43,Male,Socks,Clothing,53.0,Delaware,M,Olive,Summer,4.5,No,2-Day Shipping,No,No,11.0,Bank Transfer,Monthly,adult,30
1939,46,Male,Jeans,Clothing,23.0,Kentucky,L,Blue,Spring,3.8,No,Standard,No,No,39.0,Debit Card,Bi-Weekly,middle-aged,14
1940,66,Male,Gloves,Accessories,57.0,Ohio,L,Magenta,Winter,3.7,No,Store Pickup,No,No,20.0,PayPal,Every 3 Months,senior,90
1941,50,Male,Hat,Accessories,89.0,Alaska,L,Gray,Fall,3.9,No,2-Day Shipping,No,No,48.0,PayPal,Fortnightly,middle-aged,14
1942,55,Male,Shoes,Footwear,99.0,Vermont,XL,Peach,Winter,3.3,No,Standard,No,No,46.0,Credit Card,Quarterly,middle-aged,90
1943,63,Male,Pants,Clothing,28.0,Alabama,M,Cyan,Fall,3.4,No,Express,No,No,22.0,PayPal,Monthly,senior,30
1944,32,Male,Socks,Clothing,53.0,Wisconsin,L,Violet,Summer,3.8,No,Next Day Air,No,No,45.0,Cash,Annually,adult,365
1945,30,Male,Hoodie,Clothing,45.0,Arkansas,M,Gold,Winter,2.7,No,Free Shipping,No,No,49.0,Cash,Every 3 Months,young adult,90
1946,35,Male,Hoodie,Clothing,38.0,Georgia,M,Gold,Winter,2.9,No,2-Day Shipping,No,No,9.0,Credit Card,Every 3 Months,adult,90
1947,59,Male,Pants,Clothing,49.0,Louisiana,M,White,Summer,4.5,No,Standard,No,No,41.0,Credit Card,Quarterly,senior,90
1948,59,Male,Shirt,Clothing,32.0,New York,M,Gray,Summer,2.6,No,Store Pickup,No,No,2.0,PayPal,Monthly,senior,30
1949,54,Male,T-shirt,Clothing,37.0,Connecticut,L,Brown,Winter,3.1,No,Next Day Air,No,No,39.0,PayPal,Bi-Weekly,middle-aged,14
1950,63,Male,Dress,Clothing,80.0,Nebraska,L,Gray,Winter,4.7,No,Store Pickup,No,No,12.0,PayPal,Quarterly,senior,90
1951,43,Male,Backpack,Accessories,78.0,Arkansas,L,Blue,Summer,4.6,No,Free Shipping,No,No,26.0,PayPal,Every 3 Months,adult,90
1952,33,Male,Gloves,Accessories,53.0,Connecticut,L,Gold,Summer,2.7,No,Next Day Air,No,No,32.0,Bank Transfer,Bi-Weekly,adult,14
1953,57,Male,Shoes,Footwear,82.0,Maryland,L,Yellow,Summer,4.6,No,2-Day Shipping,No,No,50.0,Cash,Bi-Weekly,middle-aged,14
1954,25,Male,Skirt,Clothing,33.0,Colorado,XL,Green,Spring,4.8,No,Standard,No,No,3.0,PayPal,Fortnightly,young adult,14
1955,26,Male,Gloves,Accessories,77.0,Colorado,M,Pink,Winter,4.2,No,Free Shipping,No,No,3.0,Venmo,Quarterly,young adult,90
1956,50,Male,Hoodie,Clothing,56.0,Maine,M,Pink,Winter,4.9,No,Express,No,No,37.0,Cash,Monthly,middle-aged,30
1957,70,Male,Socks,Clothing,37.0,Oklahoma,M,Pink,Winter,4.9,No,Express,No,No,20.0,Credit Card,Fortnightly,senior,14
1958,68,Male,Gloves,Accessories,54.0,South Carolina,M,Cyan,Spring,4.5,No,Store Pickup,No,No,26.0,Cash,Bi-Weekly,senior,14
1959,39,Male,Shorts,Clothing,67.0,Nevada,M,Gray,Winter,2.7,No,Store Pickup,No,No,47.0,Cash,Quarterly,adult,90
1960,46,Male,Shoes,Footwear,90.0,Colorado,M,White,Fall,3.1,No,Store Pickup,No,No,7.0,Credit Card,Every 3 Months,middle-aged,90
1961,57,Male,Jeans,Clothing,72.0,Massachusetts,L,Red,Summer,3.3,No,2-Day Shipping,No,No,40.0,Credit Card,Annually,middle-aged,365
1962,47,Male,Boots,Footwear,59.0,Nevada,L,Black,Summer,2.6,No,Free Shipping,No,No,45.0,Debit Card,Quarterly,middle-aged,90
1963,40,Male,Hat,Accessories,45.0,Iowa,M,Silver,Fall,4.4,No,Standard,No,No,20.0,PayPal,Fortnightly,adult,14
1964,52,Male,Shorts,Clothing,30.0,Michigan,L,Pink,Spring,3.9,No,Standard,No,No,11.0,Credit Card,Weekly,middle-aged,7
1965,40,Male,Pants,Clothing,51.0,West Virginia,S,Cyan,Summer,4.6,No,Express,No,No,50.0,Debit Card,Monthly,adult,30
1966,67,Male,Sweater,Clothing,90.0,Indiana,M,White,Fall,4.9,No,Express,No,No,25.0,Debit Card,Quarterly,senior,90
1967,67,Male,Jacket,Outerwear,95.0,Indiana,XL,Purple,Winter,3.7,No,Express,No,No,5.0,Credit Card,Fortnightly,senior,14
1968,37,Male,Dress,Clothing,81.0,Georgia,L,Yellow,Fall,3.7,No,Standard,No,No,4.0,Venmo,Annually,adult,365
1969,67,Male,Shirt,Clothing,70.0,Minnesota,S,Blue,Spring,4.2,No,Standard,No,No,25.0,Credit Card,Weekly,senior,7
1970,64,Male,Dress,Clothing,32.0,Louisiana,S,Cyan,Winter,3.5,No,Next Day Air,No,No,11.0,Bank Transfer,Fortnightly,senior,14
1971,28,Male,Belt,Accessories,94.0,Maryland,M,Indigo,Spring,2.9,No,Next Day Air,No,No,4.0,Credit Card,Bi-Weekly,young adult,14
1972,54,Male,Hat,Accessories,29.0,Pennsylvania,XL,Indigo,Spring,3.4,No,Next Day Air,No,No,1.0,Venmo,Monthly,middle-aged,30
1973,54,Male,Backpack,Accessories,31.0,Louisiana,M,Silver,Summer,3.3,No,Express,No,No,48.0,PayPal,Every 3 Months,middle-aged,90
1974,24,Male,Skirt,Clothing,20.0,Maryland,XL,Red,Fall,4.5,No,Standard,No,No,9.0,Venmo,Every 3 Months,young adult,90
1975,27,Male,Gloves,Accessories,44.0,Tennessee,M,Peach,Winter,4.6,No,2-Day Shipping,No,No,2.0,PayPal,Fortnightly,young adult,14
1976,53,Male,Jacket,Outerwear,77.0,Illinois,L,Turquoise,Fall,2.9,No,Express,No,No,4.0,Cash,Quarterly,middle-aged,90
1977,32,Male,Handbag,Accessories,51.0,Wyoming,M,Pink,Spring,3.2,No,Next Day Air,No,No,43.0,PayPal,Fortnightly,adult,14
1978,24,Male,Sandals,Footwear,49.0,Florida,M,Teal,Summer,2.6,No,Free Shipping,No,No,32.0,Bank Transfer,Annually,young adult,365
1979,45,Male,Sunglasses,Accessories,78.0,Massachusetts,L,Magenta,Spring,3.8,No,Store Pickup,No,No,1.0,Cash,Quarterly,middle-aged,90
1980,49,Male,Jeans,Clothing,98.0,Tennessee,L,Blue,Spring,2.8,No,Store Pickup,No,No,38.0,Debit Card,Fortnightly,middle-aged,14
1981,51,Male,Sandals,Footwear,94.0,Iowa,M,Green,Winter,4.4,No,Store Pickup,No,No,25.0,PayPal,Fortnightly,middle-aged,14
1982,69,Male,Shoes,Footwear,91.0,Michigan,L,Violet,Summer,4.7,No,Express,No,No,42.0,PayPal,Quarterly,senior,90
1983,41,Male,Sunglasses,Accessories,77.0,Kansas,M,Turquoise,Summer,2.7,No,2-Day Shipping,No,No,32.0,PayPal,Monthly,adult,30
1984,59,Male,Scarf,Accessories,97.0,Georgia,M,Pink,Summer,2.6,No,Next Day Air,No,No,21.0,Debit Card,Quarterly,senior,90
1985,26,Male,Skirt,Clothing,58.0,West Virginia,M,Black,Summer,3.4,No,2-Day Shipping,No,No,26.0,PayPal,Fortnightly,young adult,14
1986,23,Male,Gloves,Accessories,97.0,Tennessee,M,Gold,Spring,3.9,No,2-Day Shipping,No,No,6.0,Credit Card,Fortnightly,young adult,14
1987,62,Male,Coat,Outerwear,48.0,Arkansas,L,Green,Summer,3.4,No,2-Day Shipping,No,No,14.0,Venmo,Quarterly,senior,90
1988,69,Male,Belt,Accessories,23.0,Vermont,XL,White,Summer,3.4,No,Express,No,No,4.0,Cash,Quarterly,senior,90
1989,46,Male,Pants,Clothing,79.0,Virginia,M,Gold,Winter,3.9,No,Free Shipping,No,No,26.0,Bank Transfer,Weekly,middle-aged,7
1990,35,Male,Jewelry,Accessories,42.0,Maryland,S,Charcoal,Spring,4.0,No,Express,No,No,39.0,PayPal,Bi-Weekly,adult,14
1991,32,Male,Backpack,Accessories,95.0,Connecticut,L,White,Spring,3.4,No,2-Day Shipping,No,No,15.0,PayPal,Annually,adult,365
1992,46,Male,Sneakers,Footwear,29.0,Missouri,M,Brown,Summer,3.7,No,Next Day Air,No,No,1.0,Venmo,Every 3 Months,middle-aged,90
1993,33,Male,Hoodie,Clothing,98.0,New Jersey,L,Gold,Winter,4.9,No,2-Day Shipping,No,No,28.0,Venmo,Monthly,adult,30
1994,32,Male,Blouse,Clothing,96.0,Arkansas,S,Purple,Spring,5.0,No,Express,No,No,17.0,Cash,Weekly,adult,7
1995,33,Male,Sunglasses,Accessories,66.0,Nevada,M,Brown,Fall,2.9,No,Next Day Air,No,No,24.0,Credit Card,Weekly,adult,7
1996,67,Male,Boots,Footwear,80.0,Missouri,S,Teal,Spring,3.0,No,Standard,No,No,29.0,Debit Card,Quarterly,senior,90
1997,67,Male,Sneakers,Footwear,27.0,South Dakota,L,Indigo,Summer,3.3,No,Next Day Air,No,No,18.0,Cash,Every 3 Months,senior,90
1998,42,Male,Backpack,Accessories,25.0,Connecticut,M,Purple,Fall,4.7,No,Express,No,No,10.0,Debit Card,Bi-Weekly,adult,14
1999,20,Male,Pants,Clothing,45.0,Vermont,M,Orange,Fall,3.4,No,2-Day Shipping,No,No,19.0,Cash,Quarterly,young adult,90
2000,39,Male,Socks,Clothing,89.0,Tennessee,L,Indigo,Winter,4.6,No,2-Day Shipping,No,No,26.0,Debit Card,Monthly,adult,30
2001,26,Male,Belt,Accessories,27.0,California,M,Lavender,Winter,3.6,No,2-Day Shipping,No,No,25.0,Cash,Bi-Weekly,young adult,14
2002,51,Male,Sunglasses,Accessories,90.0,Wyoming,S,Purple,Winter,2.6,No,Free Shipping,No,No,2.0,Debit Card,Fortnightly,middle-aged,14
2003,31,Male,Shirt,Clothing,65.0,New York,M,Red,Summer,2.7,No,Express,No,No,19.0,PayPal,Every 3 Months,young adult,90
2004,68,Male,Sneakers,Footwear,72.0,Maine,S,Blue,Spring,3.1,No,Express,No,No,32.0,Cash,Quarterly,senior,90
2005,44,Male,Shoes,Footwear,70.0,Georgia,L,Blue,Fall,3.2,No,2-Day Shipping,No,No,13.0,Cash,Bi-Weekly,adult,14
2006,18,Male,Sandals,Footwear,82.0,Tennessee,M,Cyan,Winter,3.4,No,Store Pickup,No,No,30.0,PayPal,Fortnightly,young adult,14
2007,58,Male,Scarf,Accessories,97.0,New Mexico,S,Pink,Fall,4.4,No,Express,No,No,2.0,Credit Card,Annually,senior,365
2008,26,Male,Shirt,Clothing,25.0,Virginia,M,Silver,Summer,3.2,No,2-Day Shipping,No,No,8.0,PayPal,Quarterly,young adult,90
2009,57,Male,Skirt,Clothing,48.0,Florida,M,Gray,Spring,2.5,No,Free Shipping,No,No,27.0,PayPal,Every 3 Months,middle-aged,90
2010,37,Male,Boots,Footwear,99.0,Alabama,M,Indigo,Summer,3.8,No,Next Day Air,No,No,26.0,Venmo,Bi-Weekly,adult,14
2011,24,Male,Sweater,Clothing,21.0,Texas,M,Maroon,Summer,4.4,No,2-Day Shipping,No,No,3.0,Debit Card,Bi-Weekly,young adult,14
2012,57,Male,Sandals,Footwear,94.0,West Virginia,M,Beige,Spring,3.7,No,Express,No,No,4.0,Bank Transfer,Monthly,middle-aged,30
2013,48,Male,Jeans,Clothing,53.0,Nevada,L,Green,Fall,3.2,No,Store Pickup,No,No,5.0,Cash,Fortnightly,middle-aged,14
2014,39,Male,Backpack,Accessories,70.0,Virginia,M,Peach,Winter,4.9,No,Standard,No,No,25.0,Debit Card,Quarterly,adult,90
2015,51,Male,Skirt,Clothing,26.0,Wisconsin,L,Black,Summer,3.9,No,Standard,No,No,47.0,PayPal,Bi-Weekly,middle-aged,14
2016,57,Male,Belt,Accessories,82.0,Virginia,S,Pink,Summer,4.5,No,Next Day Air,No,No,8.0,Credit Card,Fortnightly,middle-aged,14
2017,53,Male,Shoes,Footwear,47.0,Maine,S,Violet,Winter,3.4,No,Standard,No,No,20.0,Debit Card,Fortnightly,middle-aged,14
2018,70,Male,Socks,Clothing,32.0,Massachusetts,S,Green,Winter,4.1,No,Next Day Air,No,No,42.0,Bank Transfer,Every 3 Months,senior,90
2019,60,Male,Backpack,Accessories,97.0,Arkansas,S,Gold,Fall,4.5,No,Store Pickup,No,No,20.0,Bank Transfer,Weekly,senior,7
2020,31,Male,Shirt,Clothing,68.0,Idaho,S,Red,Winter,4.7,No,Store Pickup,No,No,23.0,Cash,Fortnightly,young adult,14
